# Spells that send whoever they are cast on to a fixed place.
# spell_id,name,cell,x,y,z
# Cells are hex; the x/y/z are local to the cell's landblock.
# Regenerate with reference/scripts/data/recalls.sh (reads the ACE
# world database, the community's reconstruction of retail's server
# data; the client's own SpellTable says the spell exists but not
# where it goes).
4214,Return to the Keep,2B120029,120.64,1.55,48.005
4218,Knockback,9F015C,90.132,-182.892,-41.995
4219,Trial of the Arm,9F01D3,60,-330,-17.995
4220,Trial of the Heart,9F013C,79.069,-120,-41.995
4222,Chambers Beneath,16002A5,80,-160,0.005
4223,Trials Graduation Chamber,16002A5,80,-160,0.005
4224,Trial of the Mind,9F017E,80,-270,-35.995
4225,Trials of the Arm; Mind and Heart,16002A5,80,-160,0.005
4228,Awakening,D6044F,59.877,-36.177,66.005
4229,Journey Into the Past,16002A5,80,-160,0.005
4230,Bael'Zharon Dream Sending,16002A5,80,-160,0.005
4233,Aerbax Recall Center Platform,2F2F002A,132,46,146
4234,Aerbax Recall East Platform,302F0033,156,60,125.576
4235,Aerbax Recall North Platform,2F30002C,131.896,84.04,125.58
4236,Aerbax Recall South Platform,2F2E002A,131.963,35.718,125.58
4237,Aerbax Recall West Platform,2E2F0023,107.666,59.99,125.58
4238,Aerbax Expulsion,2F2E0030,131.943,184.23,100
4247,Tanada Battle Burrows Portal Sending,A601C8,80,-240,0.005
4248,Shroud Cabal North Outpost Sending,16002A5,80,-160,0.005
4249,Shroud Cabal South Outpost Sending,16002A5,80,-160,0.005
4250,Aerbax's Platform,16002A5,80,-160,0.005
4251,Jester's Boot,482E0013,60.108,60.22,200
4252,Entrance to the Jester's Cell,D701A2,108.387,-89.998,6.005
4253,Entrance to the Jester's Cell,D70216,109.923,-90.002,24.005
4254,Jester's Prison Hallway,D7011A,10.032,-120.098,6.005
4255,Jester's Prison Entryway,D70100,110.007,-110.019,0.005
4256,Jester Recall 1,D70225,134.111,-89.933,30.055
4257,Jester Recall 2,D70226,129.415,-99.284,30.055
4258,Jester Recall 3,D70223,119.985,-104.068,30.055
4259,Jester Recall 4,D70220,110.671,-99.399,30.055
4260,Jester Recall 5,D7021F,105.899,-90.012,30.055
4261,Jester Recall 6,D7021E,110.633,-80.647,30.055
4262,Jester Recall 7,D70221,119.965,-75.908,30.055
4263,Jester Recall 8,D70224,129.345,-80.552,30.055
4277,Jester's Prison Access,D70104,135.814,-110.065,0.005
4278,Rytheran's Library Portal Sending,16002A5,80,-160,0.005
4289,Access the Messenger's Sanctuary,16002A5,80,-160,0.005
4717,Expedient Return to Ulgrim,1134001F,84.01,156.62,770
4718,Welcomed by the Blood Witches,DA019A,110,-20,0.005
4719,Welcomed by the Blood Witches,DA01EC,104.027,-169.995,6.005
4720,Welcomed by the Blood Witches,DA01E1,198.076,-119.213,0.005
4721,Travel to the Ruins of Degar'Alesh,F7310124,84,108,85
4724,Gateway to Nyr'leha,3E0D000C,31.7,80.76,9.58
4725,The Pit of Heretics,3A11012B,84.045,108.378,32.814
4729,Travel to the Catacombs of Tar'Kelyn,BB0331,90.008,-120.075,0.005
4907,Celestial Hand Stronghold Recall,16002A5,80,-160,0.005
4908,Eldrytch Web Stronghold Recall,16002A5,80,-160,0.005
4909,Radiant Blood Stronghold Recall,16002A5,80,-160,0.005
4913,Aerlinthe Pyramid Portal Sending,16002A5,80,-160,0.005
4914,Aerlinthe Pyramid Portal Exit,16002A5,80,-160,0.005
4915,A'mun Pyramid Portal Sending,16002A5,80,-160,0.005
4916,A'mun Pyramid Portal Exit,16002A5,80,-160,0.005
4917,Esper Pyramid Portal Sending,16002A5,80,-160,0.005
4918,Esper Pyramid Portal Exit,16002A5,80,-160,0.005
4919,Halaetan Pyramid Portal Sending,16002A5,80,-160,0.005
4920,Halaetan Pyramid Portal Exit,16002A5,80,-160,0.005
4921,Linvak Pyramid Portal Sending,16002A5,80,-160,0.005
4922,Linvak Pyramid Portal Exit,16002A5,80,-160,0.005
4923,Obsidian Pyramid Portal Sending,16002A5,80,-160,0.005
4924,Obsidian Pyramid Portal Exit,16002A5,80,-160,0.005
4950,Tactical Defense,16002A5,80,-160,0.005
4951,Tactical Defense,16002A5,80,-160,0.005
4952,Tactical Defense,16002A5,80,-160,0.005
4953,Test Portal,16002A5,80,-160,0.005
4954,Crystalline Portal,316D003A,170.867,36.066,290.005
4955,Portal Space Eddy,16002A5,80,-160,0.005
4956,Tanada Sanctum Portal Sending,C901A9,80.218,-538.08,0.005
4957,Tanada Sanctum Return,E74E0027,96.466,157.033,32.005
4988,Tunnel Out,16002A5,80,-160,0.005
4989,Mysterious Portal,880202F3,390,-10,0.005
4990,Floor Puzzle Bypass,88020265,92,-30,0.005
4991,Jump Puzzle Bypass,8802019C,32,-30,-18
4992,Direct Assassin Access,48230031,166.5,3,64.005
4993,Portal to Derethian Combat Arena,16002A5,80,-160,0.005
4994,Get over here!,48230031,156.289,15,135.005
4995,Portal to Derethian Combat Arena,16002A5,80,-160,0.005
4996,Portal to Derethian Combat Arena,16002A5,80,-160,0.005
4997,Portal to Derethian Combat Arena,16002A5,80,-160,0.005
5008,Apostate Nexus Portal Sending,16002A5,80,-160,0.005
5010,Entering Aerfalle's Sanctum,B5F003C3,110.502,-112.401,-15.19
5012,Mar'uun,CA01C4,40,-130,0.01
5013,Mar'uun,880403F8,40,-130,0.01
5014,Mar'uun,880402DE,40,-130,-119.99
5015,Mar'uun,880401C4,40,-130,-239.99
5016,Mar'uun,88040512,40,-130,120.01
5017,Mar'uun,890201C4,40,-130,0.01
5018,Story of the Unknown Warrior,7E0403F2,189.785,-405.169,0.01
5019,Portalspace Rift,8903012B,90,-10,0.01
5020,Portalspace Rift,8903010A,10,-50,0.01
5021,Portalspace Rift,89030107,10,-10,0.01
5022,Portalspace Rift,89030119,50,-10,0.01
5160,Mhoire Castle,452D0038,158.787,170.966,68.005
5161,Mhoire Castle Great Hall,8C0303D9,119.945,-130.876,0.01
5162,Mhoire Castle Northeast Tower,8C0307E6,219.624,-0.717,24.005
5163,Mhoire Castle Northwest Tower,8C0307BD,39.969,0.005,24.005
5164,Mhoire Castle Southeast Tower,8C0307C7,179.977,-220.008,24.005
5165,Mhoire Castle Southwest Tower,8C03079A,-0.023,-180.047,24.01
5167,Mhoire Castle Exit Portal,16002A5,80,-160,0.005
5168,a spectacular view of the Mhoire lands,472E0001,12,12,200
5169,a descent into the Mhoire catacombs,8C03036E,100.009,-9.997,0.005
5170,a descent into the Mhoire catacombs,16002A5,80,-160,0.005
5175,Facility Hub Recall,8A020212,58.639,-89.923,6.005
5176,Celestial Hand Basement,8A030180,80,-211.186,0.005
5177,Radiant Blood Basement,8A030212,220.046,-421.131,0.005
5178,Eldrytch Web Basement,8A0302A2,350,-223,0.005
5179,Celestial Hand Basement,8A030180,80,-170,0.005
5180,Radiant Blood Basement,8A030210,220,-380,0.005
5181,Eldrytch Web Basement,8A0302A0,350,-180,0.005
5330,Gear Knight Invasion Area Camp Recall,21700031,145.507,14.367,178.005
5533,Entering Lord Kastellar's Lab,79E90394,12,19,138
5534,Entering the Bloodstone Factory,79E9033A,-147,16.5,139
5539,Warded Cavern Passage,16002A5,80,-160,0.005
5540,Warded Dungeon Passage,16002A5,80,-160,0.005
5541,Lost City of Neftet Recall,8763000E,40.457,129.281,8.01
6032,Imprisoned,584F0102,140,-110,-12
6033,Impudence,585201F4,20.034,-33.2,6.005
6034,Proving Grounds Rolling Death,585201A6,40,-184,0.5
6147,Entrance to the Frozen Valley,7AE80002,18.433,30.168,120.006
6148,Begone and Be Afraid,30190033,156,60,18.005
6149,Rynthid Vision,587401E1,180.015,-75.427,0.005
6150,Rynthid Recall,3032001C,83.3,89.2,133
6154,Entering the Basement,16002A5,80,-160,0.005
6183,Return to the Stronghold,E74D003F,180.047,156.015,34.005
6184,Return to the Stronghold,BDA00023,96.289,51.048,-0.095
6185,Return to the Stronghold,808F0014,55.812,83.319,124.005
6321,Viridian Rise Recall,B3490013,67.3,64.3,56.372
6322,Viridian Rise Great Tree Recall,B44A0039,191.8,11.6,117.988
6325,Celestial Hand Stronghold Recall,E74D003F,187.488,164,32.005
6326,Eldrytch Web Stronghold Recall,BDA00023,97.79,51.801,-0.095
6327,Radiant Blood Stronghold Recall,808F0014,55.812,83.319,124.005
