# Landmarks of Dereth: the fixed things a player navigates to.
# kind,name,cell,x,y,z   (kind: lifestone, vendor, npc)
# Cells are hex; the x/y/z are local to the cell's landblock.
# Regenerate with reference/scripts/data/landmarks.sh (reads the ACE
# world database, the community's reconstruction of retail's server
# data; the client has no copy of its own).
npc,Eye of the Watcher,27402AD,65.1,-60,0.4
npc,Eye of the Watcher,27402C8,94.9,-50,0.4
npc,Eye of the Watcher,27402C9,94.9,-60,0.4
npc,Eye of the Watcher,27502AC,65.1,-50,0.4
npc,Eye of the Watcher,27502AD,65.1,-60,0.4
npc,Eye of the Watcher,27502C8,94.9,-50,0.4
npc,Eye of the Watcher,27502C9,94.9,-60,0.4
npc,Eye of the Watcher,276037E,215.6,-100,0
npc,Eye of the Watcher,27607D9,195.1,-90,18
npc,Eye of the Watcher,27607D9,195.1,-93.2,18
npc,Eye of the Watcher,27607D9,204.9,-90,18
npc,Eye of the Watcher,27607D9,204.9,-93.2,18
npc,Eye of the Watcher,5F49059E,55.1,-58.7,-4.1
npc,Eye of the Watcher,5F4905BB,99.8,-40,-4
npc,Eye of the Watcher,5F4905BC,104.9,-51,-4
npc,Eye of the Watcher,5F4905BE,100.9,-68.9,-3.6
npc,Eye of the Watcher,5F4905BF,61,-39.2,2.5
npc,Eye of the Watcher,5F4905C0,55.1,-51.7,0.4
npc,Eye of the Watcher,5F4905C2,60.8,-70.7,0.4
npc,Eye of the Watcher,5F4905CD,94.9,-28.9,2
npc,Eye of the Watcher,5F4905D4,104.9,-57.2,1.5
npc,Eye of the Watcher,5F4905DA,65.1,-29.4,7.8
npc,Eye of the Watcher,5F4A059E,55.1,-58.7,-4.1
npc,Eye of the Watcher,5F4A05BB,99.8,-40,-4
npc,Eye of the Watcher,5F4A05BC,104.9,-51,-4
npc,Eye of the Watcher,5F4A05BE,100.9,-68.9,-3.6
npc,Eye of the Watcher,5F4A05BF,61,-39.2,2.5
npc,Eye of the Watcher,5F4A05C0,55.1,-51.7,0.4
npc,Eye of the Watcher,5F4A05C2,60.8,-70.7,0.4
npc,Eye of the Watcher,5F4A05CD,94.9,-28.9,2
npc,Eye of the Watcher,5F4A05D4,104.9,-57.2,1.5
npc,Eye of the Watcher,5F4A05DA,65.1,-29.4,7.8
npc,Eye of the Watcher,5F4B059E,55.1,-58.7,-4.1
npc,Eye of the Watcher,5F4B05BB,99.8,-40,-4
npc,Eye of the Watcher,5F4B05BC,104.9,-51,-4
npc,Eye of the Watcher,5F4B05BE,100.9,-68.9,-3.6
npc,Eye of the Watcher,5F4B05BF,61,-39.2,2.5
npc,Eye of the Watcher,5F4B05C0,55.1,-51.7,0.4
npc,Eye of the Watcher,5F4B05C2,60.8,-70.7,0.4
npc,Eye of the Watcher,5F4B05CD,94.9,-28.9,2
npc,Eye of the Watcher,5F4B05D4,104.9,-57.2,1.5
npc,Eye of the Watcher,5F4B05DA,65.1,-29.4,7.8
npc,Eye of the Watcher,62440794,15.1,-170,1
npc,Eye of the Watcher,624407C2,40,-145.1,1
npc,Eye of the Watcher,62440813,64.9,-170,1
npc,Eye of the Watcher,62440839,195.1,-190,1
npc,Eye of the Watcher,62440867,220,-165.1,1
npc,Eye of the Watcher,624408B8,244.9,-190,1
npc,Eye of the Watcher,62450794,15.1,-170,1
npc,Eye of the Watcher,624507C2,40,-145.1,1
npc,Eye of the Watcher,62450813,64.9,-170,1
npc,Eye of the Watcher,62450839,195.1,-190,1
npc,Eye of the Watcher,62450867,220,-165.1,1
npc,Eye of the Watcher,624508B8,244.9,-190,1
npc,Eye of the Watcher,65450206,145.1,-70,0
npc,Eye of the Watcher,65450207,145.1,-80,0
npc,Eye of the Watcher,65450218,174.9,-70,0
npc,Eye of the Watcher,65450219,174.9,-80,0
npc,Eye of the Watcher,6545022E,195.5,-70,0
npc,Eye of the Watcher,6545022F,195.1,-80,0
npc,Eye of the Watcher,65450250,224.9,-70,0
npc,Eye of the Watcher,65450251,224.9,-80,0
npc,Eye of the Watcher,6545025C,245.1,-70,0
npc,Eye of the Watcher,6545025D,245.1,-80,0
npc,Eye of the Watcher,65450262,274.5,-70,0
npc,Eye of the Watcher,65450263,274.5,-80,0
npc,Eye of the Watcher,D4A010C,165.5,84,18.5
npc,Eye of the Watcher,D4A010D,108,26.5,18.5
npc,Eye of the Watcher,D4A010E,50.5,84,18.5
npc,Eye of the Watcher,D4A010F,108,141.5,18.5
npc,Eye-covered Tentacles of T'thuun,24C00023,101.7,52.6,135.4
npc,Eyes,574401A3,43.8,-106.3,0
npc,Eyes,584401A3,43.6,-106.5,0
npc,Eyes,585201A3,43.8,-106.1,0
npc,Eyes,594401A3,43.5,-106.5,0
npc,Eyes,5A4401A3,43.8,-106.1,0
npc,Fabian Strinjelli,33D90004,10.7,78,52
npc,Fahneph,8763000E,28.8,122.7,8
npc,Faladha the Emissary,376A0000,145.8,45.5,34
npc,Falatacot Door Controller,585E0139,168.6,-35.9,0
npc,Falatacot Door Controller,585E0161,296.6,-92.2,0
npc,Falatacot Herald,DA0227,272.5,-119.7,12
npc,Falatacot Trap,8701FE,102.2,-114.9,-5
npc,Falatacot Trap,870261,142.2,-114.9,-5
npc,Falatacot Trap,87033F,118.5,-72,1
npc,Falatacot Trap,870340,118.4,-84,1
npc,Falatacot Trap,870341,121.6,-90,1
npc,Falatacot Trap,870342,118.4,-104,1
npc,Falatacot Trap,8703D7,127.4,-21.2,7
npc,Falatacot Trap,8703D9,127.4,-25.6,7
npc,Falatacot Trap,8703DA,127.4,-36.1,7
npc,Falatacot Trap,8703DB,132.6,-48.2,7
npc,Falatacot Trap,8703DD,127.4,-60.1,7
npc,Falatacot Trap,8703DE,132.6,-55.7,7
npc,Falatacot Trap,8703F5,142.6,-19,7
npc,Falling Stalactite,7E03090D,274.5,-142.9,17.8
npc,Falling Stalactite,7E03090E,265.5,-148.4,17.8
npc,Falling Stalactite,7E03090E,265.5,-149.7,17.8
npc,Falling Stalactite,7E03090E,274.5,-149.2,17.8
npc,Falling Stalactite,7E03090F,265.5,-155.2,17.8
npc,Fanzen San the Translator,E54E010A,81.3,81.2,12
npc,Farmer Ar'Oyd,E43D0011,67.6,1.8,69.9
npc,Farmer Kao,88BF0036,160.3,131.7,90
npc,Fayza,934B0305,53.2,10.8,14
npc,Fazyad ibn Raymar,934B0260,132.6,38.9,-13.6
npc,Felizio Calmasi,BC9F001D,76.7,116,54
npc,Felscuda,C1740102,156.9,82.8,19.2
npc,Fergal the Dire,CD41001E,93.9,126.2,54
npc,Feruza ibn Salaq,42DE0000,15.9,87.3,0
npc,Fianhe,D599003F,169,146.7,374
npc,Fiery Tentacle,5E012E,133.1,-21.8,-126
npc,Fiery Tentacle,5E0170,132.7,-58.3,-90
npc,Fiery Tentacle,5E0174,202.7,-58.3,-90
npc,Fiery Tentacle,5E018F,107,-71.3,-78
npc,Fiery Tentacle,5E019C,147,-71.3,-78
npc,Fiery Tentacle,5E01A7,177,-71.3,-78
npc,Fiery Tentacle,5E01B4,217,-71.3,-78
npc,Fiery Tentacle,64460155,133.1,-21.8,-126
npc,Fiery Tentacle,6446016E,132.7,-58.3,-90
npc,Fiery Tentacle,6446017E,107,-71.3,-78
npc,Fiery Tentacle,6446018B,147,-71.3,-78
npc,Fiery Tentacle,64470155,133.1,-21.8,-126
npc,Fiery Tentacle,6447016E,132.7,-58.3,-90
npc,Fiery Tentacle,6447017E,107,-71.3,-78
npc,Fiery Tentacle,6447018B,147,-71.3,-78
npc,Finesse Weapons Warden of Enlightenment,5D470170,42.1,-34.5,18
npc,Finesse Weapons Warden of Enlightenment,D6990007,14.9,153,374
npc,Finesse Weapons Warden of Forgetfulness,5D480170,42.1,-34.5,18
npc,Finn Skigg,2B110127,56,124.7,52.4
npc,Fiona Woron,7E040275,38.1,-230,-5.9
npc,Fiona Woron,CD410105,158.3,110.4,59.6
npc,Fiorella,33D90109,88.8,33.9,52
npc,Fir Tree,46E30000,89.1,73.7,-0.1
npc,Fire Plane Stopgap,8903010A,10,-47.8,0
npc,First Enchanted Candle,B36F003E,179.9,132.2,44.6
npc,Fishing Hole,7C630000,32.3,176.6,-0.9
npc,Fishing Hole,7C630000,80.9,176.6,-0.9
npc,Fishing Hole,7C630000,82.2,163.5,-0.9
npc,Fishing Hole,7C630000,83.9,179.9,-0.9
npc,Fishing Hole,7C630000,84.2,170.5,-0.9
npc,Fishing Hole,7C630000,88.1,146.3,-0.9
npc,Fishing Hole,7C630000,88.8,185.5,-0.9
npc,Fishing Hole,7C630000,92.6,167.7,-0.9
npc,Fishing Hole,7C630000,93.2,185.8,-0.9
npc,Fishing Hole,7C630000,99,168.4,-0.4
npc,Fishing Hole,7C630000,99.3,183.7,-0.4
npc,Fishing Hole,7C640000,91.1,22,-0.9
npc,Fishing Hole,7C640000,93.9,9.6,-0.9
npc,Fishing Hole,7C640000,97.8,16.9,-0.4
npc,Fishing Hole,AAB50000,13,67.9,27.6
npc,Fishing Hole,AAB50000,15,54.4,27.6
npc,Fishing Hole,AAB50000,17.2,75.5,27.1
npc,Fishing Hole,AAB50000,18.4,55.7,27.6
npc,Fishing Hole,AAB50000,18.8,67.1,27.6
npc,Fishing Hole,AAB50000,21.4,60.3,27.6
npc,Fishing Hole,AAB50000,22.9,66,27.6
npc,Fishing Hole,AAB50000,25.1,52.8,27.1
npc,Fishing Hole,AAB50000,25.1,57.4,27.1
npc,Fishing Hole,AAB50000,31.5,52.9,27.1
npc,Fishing Hole,AAB50000,37.3,68.7,27.1
npc,Fishing Hole,AAB50000,4.5,65.3,27.6
npc,Fishing Hole,AAB50000,7.7,66.5,27.6
npc,Fishing Hole,AAB50000,9.4,70.5,27.6
npc,Fishing Hole,B5A30000,156.6,146,27.1
npc,Fishing Hole,B5A30000,160.5,134,27.1
npc,Fishing Hole,B5A30000,162.2,122.5,27.1
npc,Fishing Hole,B5A30000,162.5,181,27.1
npc,Fishing Hole,B5A30000,163.1,84.6,27.1
npc,Fishing Hole,B5A30000,171.1,164.6,27.6
npc,Fishing Hole,B5A30000,171.5,154,27.6
npc,Fishing Hole,B5A30000,177.4,126.6,27.6
npc,Fishing Hole,B5A40000,155.9,13.6,27.1
npc,Fishing Hole,B5A40000,161.2,0.2,27.1
npc,Fishing Hole,B5A40000,163.5,19,27.1
npc,Fishing Hole,B5A40000,173.5,12.9,27.6
npc,Fishing Hole,B5A40000,180.9,21.8,27.6
npc,Fishing Hole,B5A40000,185.4,26.9,27.1
npc,Fishing Hole,B6A30000,108.5,142,1.1
npc,Fishing Hole,B6A30000,119.2,120.4,1.1
npc,Fishing Hole,B6A30000,121.9,144.2,1.6
npc,Fishing Hole,B6A30000,44.3,45.6,1.6
npc,Fishing Hole,B6A30000,50.8,84.9,1.1
npc,Fishing Hole,B6A30000,52.6,75,1.1
npc,Fishing Hole,B6A30000,54.6,41.8,1.6
npc,Fishing Hole,B6A30000,55,56.3,1.1
npc,Fishing Hole,B6A30000,55.9,104.3,1.6
npc,Fishing Hole,B6A30000,69.7,94.5,1.1
npc,Fishing Hole,B6A30000,69.8,110.7,1.6
npc,Fishing Hole,B6A30000,78.1,129.2,1.6
npc,Fishing Hole,B6A30000,79.8,115.6,1.1
npc,Fishing Hole,B6A30000,93.4,150.3,1.6
npc,Fishing Hole,B6A30000,94.7,135,1.6
npc,Fishing Hole,B6A40000,25,24.5,27.1
npc,Fishing Hole,B6A40000,51.3,26.9,27.1
npc,Fishing Hole,B6A40000,65,17.2,27.5
npc,Fishing Hole,B6A40000,7.2,21.2,27.6
npc,Fishing Hole,B6A40000,73.3,14.2,27.6
npc,Fishing Hole,B6A40000,73.8,30.9,27.1
npc,Fishing Hole,B6A40000,89.6,17.4,27.6
npc,Fishing Hole,B6A40000,9.5,36.2,27.1
npc,Fishing Hole,C98C0000,17.3,152.3,3.6
npc,Fishing Hole,C98C0000,18,165.1,3.6
npc,Fishing Hole,C98C0000,18.7,142,3.6
npc,Fishing Hole,C98C0000,20.5,103.8,3.6
npc,Fishing Hole,C98C0000,24.9,162.1,3.6
npc,Fishing Hole,C98C0000,25,156.9,3.6
npc,Fishing Hole,C98C0000,28.5,149.1,3.6
npc,Fishing Hole,C98C0000,29.8,102,3.6
npc,Fishing Hole,C98C0000,30.8,123.2,3.6
npc,Fishing Hole,C98C0000,30.8,165.4,3.6
npc,Fishing Hole,C98C0000,36.7,106.3,3.6
npc,Fishing Hole,C98D0000,14.5,86.3,3.6
npc,Fishing Hole,C98D0000,14.8,80.1,3.6
npc,Fishing Hole,C98D0000,18.4,48.1,3.6
npc,Fishing Hole,C98D0000,18.9,2.5,3.6
npc,Fishing Hole,C98D0000,20.9,54.8,3.6
npc,Fishing Hole,C98D0000,21,67.6,3.6
npc,Fishing Hole,C98D0000,23.9,37.4,3.6
npc,Fishing Hole,C98D0000,24.8,4.2,3.6
npc,Fishing Hole,C98D0000,29.3,44.8,3.6
npc,Fishing Hole,C98D0000,30.1,2.2,3.6
npc,Fishing Hole,C98D0000,31.6,75.2,3.6
npc,Fishing Hole,C98D0000,4.2,89,3.6
npc,Fishing Hole,DC570000,18.4,77.6,5.6
npc,Fishing Hole,DC570000,18.5,76.3,5.6
npc,Fishing Hole,DC570000,25.3,89.1,5.1
npc,Fishing Hole,DC570000,26.9,73.7,5.1
npc,Fishing Hole,DC570000,30.1,64,5.6
npc,Fishing Hole,DC570000,38.6,70.2,5.6
npc,Fishing Hole,DC570000,38.7,71.6,5.6
npc,Fishing Hole,DC570000,42.4,51.1,5.6
npc,Fishing Hole,DC570000,47.1,57.3,5.6
npc,Fishing Hole,DC570000,48.6,72.5,5.1
npc,Fishing Hole,DC570000,49.4,52.3,5.1
npc,Fishing Hole,DC570000,49.8,63.9,5.1
npc,Fishing Hole,DC570000,64.5,42,5.6
npc,Fishing Hole,E43C0000,121.1,185.9,69.6
npc,Fishing Hole,E43C0000,125.8,186.3,69.6
npc,Fishing Hole,E43D0000,100.3,30.1,69.6
npc,Fishing Hole,E43D0000,119.7,15.4,69.6
npc,Fishing Hole,E43D0000,123.2,26.7,69.6
npc,Fishing Hole,E43D0000,131.9,13.3,69.6
npc,Fishing Hole,E43D0000,20.8,144.5,119.6
npc,Fishing Hole,E43D0000,28.2,135,119.6
npc,Fishing Hole,E43D0000,31.5,158.7,119.9
npc,Fishing Hole,E43D0000,32.7,140.8,119.6
npc,Fishing Hole,E43D0000,35.5,132.6,119.6
npc,Fishing Hole,E43D0000,49.4,151.6,119.6
npc,Fishing Hole,E43D0000,50.9,139.8,119.6
npc,Fishing Hole,E43D0000,55.6,150.7,119.6
npc,Fishing Hole,E43D0000,64.9,33.2,69.6
npc,Fishing Hole,E43D0000,65.7,23.6,69.6
npc,Fishing Hole,E43D0000,70.9,17.5,69.6
npc,Fishing Hole,E43D0000,72.8,28.5,69.6
npc,Fishing Hole,E43D0000,85.4,17.4,69.6
npc,Fishing Hole,E43D0000,92.6,30.8,69.6
npc,Fishing Hole,E43D0000,93.9,24,69.6
npc,Fishing Hole,EC120000,107.5,131,103.1
npc,Fishing Hole,EC120000,107.7,114.1,103.1
npc,Fishing Hole,EC120000,110.6,99.7,103.1
npc,Fishing Hole,EC120000,114.1,107.9,103.1
npc,Fishing Hole,EC120000,119.6,117.1,103.1
npc,Fishing Hole,EC120000,119.8,125.7,103.1
npc,Fist of Massacre,624605CC,0.8,-100,0
npc,Fiun Bayaas,38F70001,9,14.3,2
npc,Fiun Gaya,43EE003F,176.8,163.6,93.3
npc,Fiun Layeel,38F7001B,93.8,53.7,-0.1
npc,Fiun Luunere,38F70001,20.6,14.9,2
npc,Fiun Noress,38F70001,19.3,11.5,2
npc,Fiun Rehlyun,38F7000B,36.7,51.1,-0.1
npc,Fiun Riish,38F70001,14,19.7,2
npc,Fiun Ruun,38F70001,15.2,9.4,2
npc,Fiun Vasherr,38F70001,10.1,18.1,2
npc,Five Finger Death Punch,57660273,332.2,-100,0
npc,Five Finger Death Punch,57660274,342.2,-10.1,0
npc,Five Finger Death Punch,5766027E,350,-2.2,0
npc,Five Finger Death Punch,5766028F,362.2,-50,0
npc,Five Finger Death Punch,576602C0,400,-117.8,0
npc,Five Finger Death Punch,576602E5,427.8,-20,0
npc,Five Finger Death Punch,576602E7,427.8,-50,0
npc,Flame,574401A4,44.2,-116.9,0
npc,Flame,584401A4,44.1,-116.3,0
npc,Flame,585201A4,44.5,-117,0
npc,Flame,594401A4,44.5,-116.8,0
npc,Flame,5A4401A4,44.5,-117,0
npc,Flame Guardian,2DAF000E,46.2,121.8,48
npc,Flames of Charity,8C0307AA,12,-218,24
npc,Flames of Courage,8C0307BA,28,-202,24
npc,Flames of Honesty,8C0307B3,20,-220,24
npc,Flames of Honor,8C0307A8,12,-202,24
npc,Flames of Humility,8C0307BB,30,-210,24
npc,Flames of Loyalty,8C0307B1,20,-200,24
npc,Flames of Patience,8C0307BC,28,-218,24
npc,Flames of Temperance,8C0307A9,10,-210,24
npc,Flaming Elemental Pool,5F47010D,331.6,-227.7,-48
npc,Flaming Skull,8C03079F,-4.5,-200,24
npc,Flaming Skull,8C0307A0,-4.5,-206.1,24
npc,Flaming Skull,8C0307A0,-4.5,-213.9,24
npc,Flaming Skull,8C0307A1,-4.5,-220,24
npc,Flaming Skull,8C0307A7,8,-185.5,24
npc,Flaming Skull,8C0307AA,12.1,-224.5,24
npc,Flaming Skull,8C0307B0,15.5,-185.5,24
npc,Flaming Skull,8C0307B0,22.1,-185.5,24
npc,Flaming Skull,8C0307B3,17.9,-224.5,24
npc,Flaming Skull,8C0307B9,27.8,-185.5,24
npc,Flaming Skull,8C0307BA,34.5,-196.6,24
npc,Flaming Skull,8C0307BA,34.5,-202.2,24
npc,Flaming Skull,8C0307BB,34.5,-210,24
npc,Flaming Skull,8C0307BC,25.1,-224.5,24
npc,Flaming Skull,8C0307BC,31.8,-224.5,24
npc,Flaming Skull,8C0307BC,34.5,-217.9,24
npc,Flaming Skull,8C0307D0,185.5,-191.6,24
npc,Flaming Skull,8C0307D1,185.5,-202.8,24
npc,Flaming Skull,8C0307D2,185.5,-207.2,24
npc,Flaming Skull,8C0307D2,185.5,-211.7,24
npc,Flaming Skull,8C0307D3,192.7,-224.5,24
npc,Flaming Skull,8C0307DC,202.8,-224.5,24
npc,Flaming Skull,8C0307E5,207.2,-224.5,24
npc,Flaming Skull,8C0307E5,212.8,-224.5,24
npc,Flaming Skull,8C0307EE,224.5,-187.3,24
npc,Flaming Skull,8C0307EF,224.5,-197.2,24
npc,Flaming Skull,8C0307F0,224.5,-209.1,24
npc,Flaming Skull,8C0307F1,224.5,-218.9,24
npc,Fletching Forge,7D640000,95.8,113.6,12
npc,Fletching Forge,A1A30118,109.9,139,36.8
npc,Fletching Forge,A9B40000,104.7,130.2,66
npc,Fletching Forge,DA550000,12.2,151.6,20
npc,Fletching Warden of Enlightenment,5D470170,39.6,-34.5,18
npc,Fletching Warden of Enlightenment,D6990007,14.9,149.5,374
npc,Fletching Warden of Forgetfulness,5D480170,39.6,-34.5,18
npc,Flinrala Ryndmad,A9B40169,103.1,45.7,94
npc,Floating Bottle,8B220000,153.4,21.2,-0.4
npc,Floating Tower Ground Stopgap,462F0021,109.5,15.9,7.1
npc,Floating Tower Stopgap,8C03037E,97.7,-111.2,0
npc,Font Guardian,EF0D0000,60,33.2,173.8
npc,Font of Enlightenment and Rebirth,596B012A,10.1,-109,6
npc,Fort Commander,3C0D000A,42.4,26.9,-0.1
npc,Fort Commander,3E0A002C,128.3,78.4,0
npc,Fort Commander,400C0023,110.6,67.1,0
npc,Fort Tethana Sentry,25810000,176.2,78.9,224
npc,Francesca du Orza,B7026C,148.2,-26.6,-18
npc,Francisco the Hunter,49F0002F,136.8,163.1,170
npc,Francois di Terli,C7E90020,84.3,172,0
npc,Fratellodunon Ribellarista,26EC0036,152.2,136.2,80
npc,Fratellone Ribellarista,26EC002E,137.2,126.5,80
npc,Freezing Elemental Pool,5F470105,81.8,-47.5,-48
npc,Frest Greelving,B6860000,19,188.4,41
npc,Frost Plane Stopgap,89030107,10,-7.5,0
npc,Frozen Cave Golem Watcher,33F4010F,21,57.9,-126.8
npc,Frozen Gearknight,33F40102,-12.7,67.1,-129.1
npc,Furgal,9C0140,261.2,-115.9,-30
npc,Gabal Feteh,856E010F,159,153.9,9.7
npc,Gadi,482D011F,91.7,119.2,-14.8
npc,Gaerlan's Phylacteric Prison,56540129,20,-20,24
npc,Gaerlan's Phylacteric Prison,58540129,20,-20,24
npc,Gallatria du Ressetta,31D60134,52,145.2,80.1
npc,Game Coordinator,B3700022,116.4,26.7,26
npc,Gamri Nightshade,B9026D,147.6,-43.2,-18
npc,Gan Fo,E74E001F,92.2,158.5,37
npc,Garaena the Emissary,2D110000,82.7,171.3,56
npc,Garain di Spesi,B8026F,164.3,-41.3,-18
npc,Garbage Barrel,2B110016,48.9,136.3,48.1
npc,Garbage Barrel,8090015E,17.3,14,117.7
npc,Garbage Barrel,8090015E,6.8,14.1,117.7
npc,Garbage Barrel,80900161,9.3,38.6,124.1
npc,Garbage Barrel,AF0118,37,-13,0
npc,Garbage Barrel,AF0118,43,-13.1,0
npc,Garbage Barrel,BB9F0114,134.2,102.9,63.7
npc,Garbage Barrel,BB9F0114,134.2,113.2,63.7
npc,Garbage Barrel,BB9F0117,158.6,110.6,70.1
npc,Garbage Barrel,E44D0100,174.9,110.1,17.7
npc,Garbage Barrel,E44D0100,184.8,110.3,17.7
npc,Garbage Barrel,E44D0103,182.7,134.7,24.1
npc,Garmasi,31D6012D,51,122.7,80.1
npc,Gaston Shadowbound,11340133,91.7,156.4,45.2
npc,Gate Guard,2B110000,177.6,114.1,48
npc,Gate Warden Kris,F8380028,106,176.4,10
npc,Gatekeeper,575E01B7,76.8,0.8,-30
npc,Gatekeeper,575E01BB,77,-21.1,-30
npc,Gauntlet Arena,596B0100,100,0,0
npc,Gauntlet Arena,596B0103,100,-70,0
npc,Gauntlet Arena,596B010C,110,-150,0
npc,Gavin Hammerstone,B7026F,160.7,-38.8,-18
npc,Gawain Cooper,A9B40162,113.8,33,94
npc,Geilla,30320014,54.6,80.1,132
npc,Gentleman Jake Hawkins,F2220000,166.1,53.2,18
npc,George,7AE80001,15.9,16.6,120
npc,Geowulf's Ghost,F0048A,39.5,-136.3,48
npc,Geraine Bodies Bolt Caster,576A013D,20.1,-38.8,0
npc,Geraine Bodies Bolt Caster,576A0148,20.1,-118.8,0
npc,Geraine Bodies Bolt Caster,576A0153,20,-198.8,0
npc,Geraine Bodies Bolt Caster,576A0160,28.8,-10,0
npc,Geraine Bodies Bolt Caster,576A016A,31.2,-60.1,0
npc,Geraine Bodies Bolt Caster,576A016E,28.8,-89.9,0
npc,Geraine Bodies Bolt Caster,576A0178,31.2,-140.1,0
npc,Geraine Bodies Bolt Caster,576A017C,28.8,-170,0
npc,Geraine Bodies Bolt Caster,576A0186,31.2,-219.9,0
npc,Geraine Bodies Bolt Caster,576A018A,28.8,-249.9,0
npc,Geraine Bodies Bolt Caster,576A018E,40.1,1.2,0
npc,Geraine Bodies Bolt Caster,576A0198,40,-78.8,0
npc,Geraine Bodies Bolt Caster,576A01A2,40,-158.8,0
npc,Geraine Bodies Bolt Caster,576A01AC,40.1,-238.8,0
npc,Geraine Bodies Bolt Caster,576A01C1,48.8,-49.9,0
npc,Geraine Bodies Bolt Caster,576A01C5,50.1,-78.8,0
npc,Geraine Bodies Bolt Caster,576A01CF,48.8,-129.9,0
npc,Geraine Bodies Bolt Caster,576A01DD,48.8,-209.9,0
npc,Geraine Bodies Bolt Caster,576A0208,70.1,-38.8,0
npc,Geraine Bodies Bolt Caster,576A0210,70,-118.8,0
npc,Geraine Bodies Bolt Caster,576A0218,70.1,-198.8,0
npc,Gerloc the Defender,90580013,55.6,54.8,8.8
npc,Gersan the Sureshot,90580013,57.2,58.4,8.8
npc,Gervena the Oblique,90580013,54.9,58.1,8.8
npc,Ghali al-Fariq,B9026C,153.6,-31.8,-18
npc,Gharon al-Bhavarn,B0AB010C,112.6,80.3,61
npc,Gharu'ndim High-Stakes Gamesmaster,7E640113,107,102,12
npc,Gharu'ndim High-Stakes Gamesmaster,7E640113,109,102,12
npc,Gharu'ndim Low-Stakes Gamesmaster,7E640111,107,114,12
npc,Gharu'ndim Low-Stakes Gamesmaster,7E640111,109,114,12
npc,Gharu'ndim Mid-Stakes Gamesmaster,7E64011B,114,107,12
npc,Gharu'ndim Mid-Stakes Gamesmaster,7E64011B,114,109,12
npc,Gharu'ndim War Mage,E9220000,104.4,60.7,0
npc,Gharu'ndim War Mage,E9220000,32.6,77.5,0
npc,Gharu'ndim War Mage,E9220000,36.7,98.6,0
npc,Gharu'ndim War Mage,E9220000,38.8,77.6,0
npc,Gharu'ndim War Mage,E9220000,48.8,77.8,0
npc,Gharu'ndim War Mage,E9220000,60.4,78,0
npc,Gharu'ndim War Mage,E9220000,80,71.2,0
npc,Gharu'ndim Warrior,E9220000,102,63.3,0
npc,Gharu'ndim Warrior,E9220000,110.5,60,0
npc,Gharu'ndim Warrior,E9220000,27.8,104.9,0
npc,Gharu'ndim Warrior,E9220000,42.6,80.9,0
npc,Gharu'ndim Warrior,E9220000,54,82,0
npc,Gharu'ndim Warrior,E9220000,66.9,81.7,0
npc,Gharu'ndim Warrior,E9220000,90.1,67.9,0
npc,Ghaziyah,7D64000D,39.2,102.2,12
npc,Giancarlo De Luca,33D9001A,90.7,38.1,55.2
npc,Gianni Vernice,38F70022,109.6,26.1,1.8
npc,Gillian the Poacher,BDD2010D,156.6,69.1,186
npc,Giordonni,32D9002D,142,110,52
npc,Giovanni di Alduressa,B7026E,157.8,-26.7,-18
npc,Giri bint Ashud,B7026C,154.4,-27.9,-18
npc,Gladiator Diemos,AF0142,60,-37.3,0
npc,Gladys the Golem Waitress,5F01FE,31.8,-95,0
npc,Glysander Cartoth,BC9F0108,18.9,111.6,73
npc,Golem Constructor,2F30111,63.1,-94,-54
npc,Golem Warden of Metos,2F30111,60,-94.4,-54
npc,Gonjoku Den,DB550006,3.9,130.7,20
npc,Gorak,DA750000,172.8,97.5,18
npc,Gormling the Sneaky Seneschal,95D60107,84,65,100
npc,Grand Knight,31D60134,71.9,163.7,80.1
npc,Grand Mother,27EC0016,63.3,126.1,84
npc,Grand Sentinel Ehcac,F5180000,172.3,179.7,180
npc,Grand Sentinel Muroba,1150124,60.1,1.6,0
npc,Grand Sentinel Tretia,49B80000,55.5,96,240
npc,Grania the Bold,2B11000F,29.7,167.5,48
npc,Graven Idol,5E4C0103,20,3.5,-36
npc,Grearrk; Mosswart Emissary,C85B0000,41.7,38.2,5.9
npc,Green Lever,59530181,307.5,-108,0
npc,Green Room Arbiter,1600134,5,-30,0
npc,Green Room Arbiter,16001CA,25,-40,0
npc,Greeter,363012F,-0.2,-31.7,0
npc,Greeter,364012F,-0.2,-31.7,0
npc,Greeter,365012F,-0.2,-31.7,0
npc,Greeter,366012F,-0.2,-31.7,0
npc,Greeter,367012F,-0.2,-31.7,0
npc,Greeter,368012F,-0.2,-31.7,0
npc,Gregoria; Gurog Destroyer,7AE80002,9.2,32.1,120
npc,Griffon,49E40101,133.2,57.4,11.7
npc,Grilhud the Hermit,A98E0100,105.9,51.2,19.7
npc,Gromnie,23B60125,25.8,67.5,-3.2
npc,Grub Test Stopgap,586A0115,18.7,-190.1,0
npc,Grularr Wa'ydo,5862010C,262.5,-23.2,-30
npc,Grularr Wa'ydo,5862013A,173.5,-70,-24
npc,Grularr Wa'ydo,58620187,136,-140.1,-12
npc,Grularr Wa'ydo,58620390,240,-376,0
npc,Grularr Wa'ydo,BA170136,81.1,30.9,137.6
npc,Grunter,5F4401A3,231.1,-95.8,0
npc,Gruuk'lar,9C0191,329.7,-79.9,-24
npc,Guard,2AEE0025,117.5,99.8,100
