# How ammunition is made: use `source` (a bundle of heads) on `target`
# (a bundle of shafts) and `amount` of `result` come out, if Fletching
# is up to `difficulty`.
# source_wcid,target_wcid,result_wcid,amount,difficulty,element,ammo_type,source_name,target_name,result_name
# element is the result's damage type (2 pierce, 4 bludgeon, 8 cold,
# 16 fire, 32 acid, 64 electric); ammo_type is what it fits (1 a bow,
# 2 a crossbow, 4 an atlatl). Names are there to read by; the client
# matches on the ids.
# Regenerate with reference/scripts/data/fletching.sh (reads the ACE
# world database, the community's reconstruction of retail's server
# data; the client has no copy of its own).
24545,9377,24547,1000,200,2,1,Wrapped Bundle of Deadly Barbed Arrowheads,Wrapped Bundle of Arrowshafts,Deadly Barbed Arrow
24545,9378,24551,1000,200,2,2,Wrapped Bundle of Deadly Barbed Arrowheads,Wrapped Bundle of Quarrelshafts,Deadly Barbed Quarrel
24545,15298,24549,1000,200,2,4,Wrapped Bundle of Deadly Barbed Arrowheads,Wrapped Bundle of Atlatl Dartshafts,Deadly Barbed Atlatl Dart
24546,9377,8827,1000,190,2,1,Wrapped Bundle of Greater Barbed Arrowheads,Wrapped Bundle of Arrowshafts,Greater Barbed Arrow
24546,9378,8829,1000,190,2,2,Wrapped Bundle of Greater Barbed Arrowheads,Wrapped Bundle of Quarrelshafts,Greater Barbed Quarrel
24546,15298,24550,1000,190,2,4,Wrapped Bundle of Greater Barbed Arrowheads,Wrapped Bundle of Atlatl Dartshafts,Greater Barbed Atlatl Dart
30074,4585,15433,100,250,1,1,Infinite Deadly Broad Arrowheads,Bundle of Arrowshafts,Deadly Broadhead Arrow
30074,5339,15442,100,250,1,2,Infinite Deadly Broad Arrowheads,Bundle of Quarrelshafts,Deadly Broadhead Quarrel
30074,9377,15433,1000,180,1,1,Infinite Deadly Broad Arrowheads,Wrapped Bundle of Arrowshafts,Deadly Broadhead Arrow
30074,9378,15442,1000,180,1,2,Infinite Deadly Broad Arrowheads,Wrapped Bundle of Quarrelshafts,Deadly Broadhead Quarrel
30074,15296,20968,100,250,1,4,Infinite Deadly Broad Arrowheads,Bundle of Atlatl Dart Shafts,Deadly Broadhead Atlatl Dart
30074,15298,20968,1000,180,1,4,Infinite Deadly Broad Arrowheads,Wrapped Bundle of Atlatl Dartshafts,Deadly Broadhead Atlatl Dart
30075,4585,15430,100,250,32,1,Infinite Deadly Acid Arrowheads,Bundle of Arrowshafts,Deadly Acid Arrow
30075,5339,15439,100,250,32,2,Infinite Deadly Acid Arrowheads,Bundle of Quarrelshafts,Deadly Acid Quarrel
30075,9377,15430,1000,250,32,1,Infinite Deadly Acid Arrowheads,Wrapped Bundle of Arrowshafts,Deadly Acid Arrow
30075,9378,15439,1000,250,32,2,Infinite Deadly Acid Arrowheads,Wrapped Bundle of Quarrelshafts,Deadly Acid Quarrel
30075,15296,20965,100,250,32,4,Infinite Deadly Acid Arrowheads,Bundle of Atlatl Dart Shafts,Deadly Acid Atlatl Dart
30075,15298,20965,1000,250,32,4,Infinite Deadly Acid Arrowheads,Wrapped Bundle of Atlatl Dartshafts,Deadly Acid Atlatl Dart
30076,4585,15431,100,250,2,1,Infinite Deadly Armor Piercing Arrowheads,Bundle of Arrowshafts,Deadly Armor Piercing Arrow
30076,5339,15440,100,250,2,2,Infinite Deadly Armor Piercing Arrowheads,Bundle of Quarrelshafts,Deadly Armor Piercing Quarrel
30076,9377,15431,1000,200,2,1,Infinite Deadly Armor Piercing Arrowheads,Wrapped Bundle of Arrowshafts,Deadly Armor Piercing Arrow
30076,9378,15440,1000,200,2,2,Infinite Deadly Armor Piercing Arrowheads,Wrapped Bundle of Quarrelshafts,Deadly Armor Piercing Quarrel
30076,15296,20966,100,250,2,4,Infinite Deadly Armor Piercing Arrowheads,Bundle of Atlatl Dart Shafts,Deadly Armor Piercing Atlatl Dart
30076,15298,20966,1000,200,2,4,Infinite Deadly Armor Piercing Arrowheads,Wrapped Bundle of Atlatl Dartshafts,Deadly Armor Piercing Atlatl Dart
30077,4585,15432,100,250,4,1,Infinite Deadly Blunt Arrowheads,Bundle of Arrowshafts,Deadly Blunt Arrow
30077,5339,15441,100,250,4,2,Infinite Deadly Blunt Arrowheads,Bundle of Quarrelshafts,Deadly Blunt Quarrel
30077,9377,15432,1000,180,4,1,Infinite Deadly Blunt Arrowheads,Wrapped Bundle of Arrowshafts,Deadly Blunt Arrow
30077,9378,15441,1000,180,4,2,Infinite Deadly Blunt Arrowheads,Wrapped Bundle of Quarrelshafts,Deadly Blunt Quarrel
30077,15296,20967,100,250,4,4,Infinite Deadly Blunt Arrowheads,Bundle of Atlatl Dart Shafts,Deadly Blunt Atlatl Dart
30077,15298,20967,1000,180,4,4,Infinite Deadly Blunt Arrowheads,Wrapped Bundle of Atlatl Dartshafts,Deadly Blunt Atlatl Dart
30078,4585,15434,100,250,64,1,Infinite Deadly Lightning Arrowheads,Bundle of Arrowshafts,Deadly Lightning Arrow
30078,5339,15443,100,250,64,2,Infinite Deadly Lightning Arrowheads,Bundle of Quarrelshafts,Deadly Lightning Quarrel
30078,9377,15434,1000,250,64,1,Infinite Deadly Lightning Arrowheads,Wrapped Bundle of Arrowshafts,Deadly Lightning Arrow
30078,9378,15443,1000,250,64,2,Infinite Deadly Lightning Arrowheads,Wrapped Bundle of Quarrelshafts,Deadly Lightning Quarrel
30078,15296,20969,100,250,64,4,Infinite Deadly Lightning Arrowheads,Bundle of Atlatl Dart Shafts,Deadly Lightning Atlatl Dart
30078,15298,20969,1000,250,64,4,Infinite Deadly Lightning Arrowheads,Wrapped Bundle of Atlatl Dartshafts,Deadly Lightning Atlatl Dart
30079,4585,15435,100,250,16,1,Infinite Deadly Fire Arrowheads,Bundle of Arrowshafts,Deadly Fire Arrow
30079,5339,15444,100,250,16,2,Infinite Deadly Fire Arrowheads,Bundle of Quarrelshafts,Deadly Fire Quarrel
30079,9377,15435,1000,250,16,1,Infinite Deadly Fire Arrowheads,Wrapped Bundle of Arrowshafts,Deadly Fire Arrow
30079,9378,15444,1000,250,16,2,Infinite Deadly Fire Arrowheads,Wrapped Bundle of Quarrelshafts,Deadly Fire Quarrel
30079,15296,20970,100,250,16,4,Infinite Deadly Fire Arrowheads,Bundle of Atlatl Dart Shafts,Deadly Fire Atlatl Dart
30079,15298,20970,1000,250,16,4,Infinite Deadly Fire Arrowheads,Wrapped Bundle of Atlatl Dartshafts,Deadly Fire Atlatl Dart
30080,4585,15436,100,250,1,1,Infinite Deadly Frog-Crotch Arrowheads,Bundle of Arrowshafts,Deadly Frog Crotch Arrow
30080,5339,15445,100,250,1,2,Infinite Deadly Frog-Crotch Arrowheads,Bundle of Quarrelshafts,Deadly Frog Crotch Quarrel
30080,9377,15436,1000,200,1,1,Infinite Deadly Frog-Crotch Arrowheads,Wrapped Bundle of Arrowshafts,Deadly Frog Crotch Arrow
30080,9378,15445,1000,200,1,2,Infinite Deadly Frog-Crotch Arrowheads,Wrapped Bundle of Quarrelshafts,Deadly Frog Crotch Quarrel
30080,15296,20971,100,250,1,4,Infinite Deadly Frog-Crotch Arrowheads,Bundle of Atlatl Dart Shafts,Deadly Frog Crotch Atlatl Dart
30080,15298,20971,1000,200,1,4,Infinite Deadly Frog-Crotch Arrowheads,Wrapped Bundle of Atlatl Dartshafts,Deadly Frog Crotch Atlatl Dart
30081,4585,15437,100,250,8,1,Infinite Deadly Frost Arrowheads,Bundle of Arrowshafts,Deadly Frost Arrow
30081,5339,15446,100,250,8,2,Infinite Deadly Frost Arrowheads,Bundle of Quarrelshafts,Deadly Frost Quarrel
30081,9377,15437,1000,250,8,1,Infinite Deadly Frost Arrowheads,Wrapped Bundle of Arrowshafts,Deadly Frost Arrow
30081,9378,15446,1000,250,8,2,Infinite Deadly Frost Arrowheads,Wrapped Bundle of Quarrelshafts,Deadly Frost Quarrel
30081,15296,20972,100,250,8,4,Infinite Deadly Frost Arrowheads,Bundle of Atlatl Dart Shafts,Deadly Frost Atlatl Dart
30081,15298,20972,1000,250,8,4,Infinite Deadly Frost Arrowheads,Wrapped Bundle of Atlatl Dartshafts,Deadly Frost Atlatl Dart
36363,9377,36389,2500,300,32,1,Wrapped Bundle of Olthoi Acid Arrowheads,Wrapped Bundle of Arrowshafts,Olthoi Acid Arrow
36363,9378,36391,2500,300,32,2,Wrapped Bundle of Olthoi Acid Arrowheads,Wrapped Bundle of Quarrelshafts,Olthoi Acid Bolt
36363,15298,36390,2500,300,32,4,Wrapped Bundle of Olthoi Acid Arrowheads,Wrapped Bundle of Atlatl Dartshafts,Olthoi Acid Atlatl Dart
36497,9377,36520,2500,300,4,1,Wrapped Bundle of Greater Deadly Blunt Arrowheads,Wrapped Bundle of Arrowshafts,Greater Deadly Blunt Arrow
36497,9378,36522,2500,300,4,2,Wrapped Bundle of Greater Deadly Blunt Arrowheads,Wrapped Bundle of Quarrelshafts,Greater Deadly Blunt Quarrel
36497,15298,36521,2500,300,4,4,Wrapped Bundle of Greater Deadly Blunt Arrowheads,Wrapped Bundle of Atlatl Dartshafts,Greater Deadly Blunt Atlatl Dart
38779,9377,38780,2500,300,64,1,Wrapped Bundle of Raider Lightning Arrowheads,Wrapped Bundle of Arrowshafts,Raider Lightning Arrow
38779,9378,38782,2500,300,64,2,Wrapped Bundle of Raider Lightning Arrowheads,Wrapped Bundle of Quarrelshafts,Raider Lightning Bolt
38779,15298,38781,2500,300,64,4,Wrapped Bundle of Raider Lightning Arrowheads,Wrapped Bundle of Atlatl Dartshafts,Raider Lightning Atlatl Dart
43148,9377,43150,2500,300,1,1,Wrapped Bundle of Gear Blade Slashing Arrowheads,Wrapped Bundle of Arrowshafts,Gear Blade Slashing Arrow
43148,9378,43152,2500,300,1,2,Wrapped Bundle of Gear Blade Slashing Arrowheads,Wrapped Bundle of Quarrelshafts,Gear Blade Slashing Bolt
43148,15298,43151,2500,300,1,4,Wrapped Bundle of Gear Blade Slashing Arrowheads,Wrapped Bundle of Atlatl Dartshafts,Gear Blade Slashing Atlatl Dart
44068,4585,43951,100,385,268435456,1,Bundle of Deadly Prismatic Arrowheads,Bundle of Arrowshafts,Deadly Prismatic Arrow
44068,5339,43956,100,385,268435456,2,Bundle of Deadly Prismatic Arrowheads,Bundle of Quarrelshafts,Deadly Prismatic Quarrel
44068,15296,43953,100,385,268435456,4,Bundle of Deadly Prismatic Arrowheads,Bundle of Atlatl Dart Shafts,Deadly Prismatic Atlatl Dart
44069,4585,43942,100,370,268435456,1,Bundle of Greater Prismatic Arrowheads,Bundle of Arrowshafts,Greater Prismatic Arrow
44069,5339,43957,100,370,268435456,2,Bundle of Greater Prismatic Arrowheads,Bundle of Quarrelshafts,Greater Prismatic Quarrel
44069,15296,43954,100,370,268435456,4,Bundle of Greater Prismatic Arrowheads,Bundle of Atlatl Dart Shafts,Greater Prismatic Atlatl Dart
44070,4585,43952,100,250,268435456,1,Bundle of Prismatic Arrowheads,Bundle of Arrowshafts,Prismatic Arrow
44070,5339,43958,100,210,268435456,2,Bundle of Prismatic Arrowheads,Bundle of Quarrelshafts,Prismatic Quarrel
44070,15296,43955,100,210,268435456,4,Bundle of Prismatic Arrowheads,Bundle of Atlatl Dart Shafts,Prismatic Atlatl Dart
44071,9377,43952,1000,275,268435456,1,Wrapped Bundle of Prismatic Arrowheads,Wrapped Bundle of Arrowshafts,Prismatic Arrow
44071,9378,43958,1000,230,268435456,2,Wrapped Bundle of Prismatic Arrowheads,Wrapped Bundle of Quarrelshafts,Prismatic Quarrel
44071,15298,43955,1000,230,268435456,4,Wrapped Bundle of Prismatic Arrowheads,Wrapped Bundle of Atlatl Dartshafts,Prismatic Atlatl Dart
44072,9377,43951,1000,400,268435456,1,Wrapped Bundle of Deadly Prismatic Arrowheads,Wrapped Bundle of Arrowshafts,Deadly Prismatic Arrow
44072,9378,43956,1000,400,268435456,2,Wrapped Bundle of Deadly Prismatic Arrowheads,Wrapped Bundle of Quarrelshafts,Deadly Prismatic Quarrel
44072,15298,43953,1000,390,268435456,4,Wrapped Bundle of Deadly Prismatic Arrowheads,Wrapped Bundle of Atlatl Dartshafts,Deadly Prismatic Atlatl Dart
44073,9377,43942,1000,375,268435456,1,Wrapped Bundle of Greater Prismatic Arrowheads,Wrapped Bundle of Arrowshafts,Greater Prismatic Arrow
44073,9378,43957,1000,375,268435456,2,Wrapped Bundle of Greater Prismatic Arrowheads,Wrapped Bundle of Quarrelshafts,Greater Prismatic Quarrel
44073,15298,43954,1000,375,268435456,4,Wrapped Bundle of Greater Prismatic Arrowheads,Wrapped Bundle of Atlatl Dartshafts,Greater Prismatic Atlatl Dart
44210,9377,44212,2500,300,16,1,Wrapped Bundle of Burning Sands Arrowheads,Wrapped Bundle of Arrowshafts,Burning Sands Arrow
44210,9378,44214,2500,300,16,2,Wrapped Bundle of Burning Sands Arrowheads,Wrapped Bundle of Quarrelshafts,Burning Sands Bolt
44210,15298,44213,2500,300,16,4,Wrapped Bundle of Burning Sands Arrowheads,Wrapped Bundle of Atlatl Dartshafts,Burning Sands Atlatl Dart
44224,9377,44368,1000,320,4,1,Wrapped Bundle of Greater Deadly Blunt Arrowheads,Wrapped Bundle of Arrowshafts,Greater Deadly Blunt Arrow
44224,9378,44370,1000,320,4,2,Wrapped Bundle of Greater Deadly Blunt Arrowheads,Wrapped Bundle of Quarrelshafts,Greater Deadly Blunt Quarrel
44224,15298,44369,1000,320,4,4,Wrapped Bundle of Greater Deadly Blunt Arrowheads,Wrapped Bundle of Atlatl Dartshafts,Greater Deadly Blunt Atlatl Dart
44359,4585,44372,100,260,2,1,Bundle of Greater Deadly Arrowheads,Bundle of Arrowshafts,Deadly Arrow
44359,5339,44374,100,260,2,2,Bundle of Greater Deadly Arrowheads,Bundle of Quarrelshafts,Greater Deadly Quarrel
44359,15296,44373,100,260,2,4,Bundle of Greater Deadly Arrowheads,Bundle of Atlatl Dart Shafts,Greater Deadly Atlatl Dart
44360,4585,44368,100,260,4,1,Bundle of Greater Deadly Blunt Arrowheads,Bundle of Arrowshafts,Greater Deadly Blunt Arrow
44360,5339,44370,100,260,4,2,Bundle of Greater Deadly Blunt Arrowheads,Bundle of Quarrelshafts,Greater Deadly Blunt Quarrel
44360,15296,44369,100,260,4,4,Bundle of Greater Deadly Blunt Arrowheads,Bundle of Atlatl Dart Shafts,Greater Deadly Blunt Atlatl Dart
44361,4585,44379,100,260,1,1,Bundle of Greater Deadly Broad Arrowheads,Bundle of Arrowshafts,Deadly Broadhead Arrow
44361,5339,44381,100,260,1,2,Bundle of Greater Deadly Broad Arrowheads,Bundle of Quarrelshafts,Greater Deadly Broadhead Quarrel
44361,15296,44380,100,260,1,4,Bundle of Greater Deadly Broad Arrowheads,Bundle of Atlatl Dart Shafts,Greater Deadly Broadhead Atlatl Dart
44362,4585,44376,100,275,2,1,Bundle of Greater Deadly Armor Piercing Arrowheads,Bundle of Arrowshafts,Greater Deadly Armor Piercing Arrow
44362,5339,44378,100,275,2,2,Bundle of Greater Deadly Armor Piercing Arrowheads,Bundle of Quarrelshafts,Greater Deadly Armor Piercing Quarrel
44362,15296,44377,100,275,2,4,Bundle of Greater Deadly Armor Piercing Arrowheads,Bundle of Atlatl Dart Shafts,Greater Deadly Armor Piercing Atlatl Dart
44363,4585,44383,100,275,1,1,Bundle of Greater Deadly Frog Crotch Arrowheads,Bundle of Arrowshafts,Greater Deadly Frog Crotch Arrow
44363,5339,44385,100,275,1,2,Bundle of Greater Deadly Frog Crotch Arrowheads,Bundle of Quarrelshafts,Greater Deadly Frog Crotch Quarrel
44363,15296,44384,100,275,1,4,Bundle of Greater Deadly Frog Crotch Arrowheads,Bundle of Atlatl Dart Shafts,Greater Deadly Frog Crotch Atlatl Dart
44364,9377,44372,1000,320,2,1,Wrapped Bundle of Greater Deadly Arrowheads,Wrapped Bundle of Arrowshafts,Deadly Arrow
44364,9378,44374,1000,320,2,2,Wrapped Bundle of Greater Deadly Arrowheads,Wrapped Bundle of Quarrelshafts,Greater Deadly Quarrel
44364,15298,44373,1000,320,2,4,Wrapped Bundle of Greater Deadly Arrowheads,Wrapped Bundle of Atlatl Dartshafts,Greater Deadly Atlatl Dart
44365,9377,44379,1000,325,1,1,Wrapped Bundle of Greater Deadly Broad Arrowheads,Wrapped Bundle of Arrowshafts,Deadly Broadhead Arrow
44365,9378,44381,1000,325,1,2,Wrapped Bundle of Greater Deadly Broad Arrowheads,Wrapped Bundle of Quarrelshafts,Greater Deadly Broadhead Quarrel
44365,15298,44380,1000,325,1,4,Wrapped Bundle of Greater Deadly Broad Arrowheads,Wrapped Bundle of Atlatl Dartshafts,Greater Deadly Broadhead Atlatl Dart
44366,9377,44376,1000,325,2,1,Wrapped Bundle of Greater Deadly Armor Piercing Arrowheads,Wrapped Bundle of Arrowshafts,Greater Deadly Armor Piercing Arrow
44366,9378,44378,1000,325,2,2,Wrapped Bundle of Greater Deadly Armor Piercing Arrowheads,Wrapped Bundle of Quarrelshafts,Greater Deadly Armor Piercing Quarrel
44366,15298,44377,1000,325,2,4,Wrapped Bundle of Greater Deadly Armor Piercing Arrowheads,Wrapped Bundle of Atlatl Dartshafts,Greater Deadly Armor Piercing Atlatl Dart
44367,9377,44383,1000,325,1,1,Wrapped Bundle of Greater Deadly Frog Crotch Arrowheads,Wrapped Bundle of Arrowshafts,Greater Deadly Frog Crotch Arrow
44367,9378,44385,1000,325,1,2,Wrapped Bundle of Greater Deadly Frog Crotch Arrowheads,Wrapped Bundle of Quarrelshafts,Greater Deadly Frog Crotch Quarrel
44367,15298,44384,1000,325,1,4,Wrapped Bundle of Greater Deadly Frog Crotch Arrowheads,Wrapped Bundle of Atlatl Dartshafts,Greater Deadly Frog Crotch Atlatl Dart
