# Hunting grounds of Dereth: the outdoor landblocks where monsters spawn.
# landblock,x,y,count,min_level,max_level,level,name
# The landblock is hex; x/y are the average spawn point, local to it.
# count is the number of spawn entries, min/max the level range among
# them, and level/name the creature that spawns most often there.
# Regenerate with reference/scripts/data/hunting.sh (reads the ACE
# world database, the community's reconstruction of retail's server
# data; the client has no copy of its own).
96C9,26,117,8,8,15,15,Banderling Raider
96D6,157,74,7,8,20,8,Green Phyntos Wasp
979A,26,167,1,161,161,161,Olthoi Sentinel Tracker
97A8,70,94,3,8,8,8,Banderling Scout
985F,167,101,2,8,8,8,Skeleton
9877,109,40,3,8,20,8,Skeleton
9879,50,172,1,8,8,8,Undead
987C,179,11,1,8,8,8,White Rat
98D1,156,57,4,15,20,15,Female Tusker
998D,156,37,10,16,20,16,Sandy Armoredillo Pup
99D1,69,97,13,15,30,15,Female Tusker
9A22,150,93,6,2,2,2,Straw Target Drudge
9A7E,174,97,3,8,8,8,Mud Golem
9B22,10,25,3,2,2,2,Oak Target Drudge
9B79,54,157,5,8,8,8,Drudge Prowler
9BC3,104,144,7,8,8,8,Blue Phyntos Wasp
9C34,31,178,4,20,20,20,Gotrok Laigus
9C35,28,21,4,20,40,20,Gotrok Laigus
9D27,138,135,6,80,80,80,Gotrok Montok
9D79,180,132,3,8,8,8,Drudge Prowler
9D7B,127,111,3,8,8,8,Red Phyntos Wasp
9D9B,60,53,10,8,8,8,Brown Armoredillo
9DA8,78,182,1,8,8,8,Banderling Scout
9DC1,152,46,3,8,8,8,Water Golem
9E78,86,86,4,20,20,20,Skeleton Warrior
9E79,146,59,1,20,20,20,Skeleton Warrior
9EB3,16,106,1,8,8,8,Undead
9EB6,159,72,4,50,50,50,Banderling Bandit
9EBF,82,168,4,8,8,8,Blue Phyntos Wasp
9EC0,89,15,2,8,8,8,Blue Phyntos Wasp
9EC6,175,37,1,8,8,8,Water Wisp
9ED2,87,35,4,50,50,50,Olthoi Worker
9EE5,98,52,237,120,999,220,Master Soldier
9F15,83,178,7,20,20,20,Lich
9F29,36,160,5,40,135,40,Scold Lump
9F2F,60,41,10,20,30,20,Gotrok Amploth
9F79,105,109,4,20,20,20,Skeleton Warrior
9F99,67,66,8,2,15,2,Spiny Armoredillo Pup
9FA5,67,78,21,60,115,115,Blockade Guard
9FA6,131,138,4,115,160,115,Viamontian Commander
9FB5,115,138,2,8,8,8,Banderling Scout
A01C,182,82,5,60,60,60,Gigas Raider
A02B,126,70,10,20,50,20,Gotrok Laigus
A05B,169,99,5,30,60,30,Shadow
A079,125,127,4,8,20,8,Skeleton
A09,149,82,15,135,160,135,Stalking Margul
A0A5,72,168,1,8,8,8,Mud Golem
A0B5,140,106,4,20,20,20,Mountain Rat
A0BC,114,179,6,8,8,8,Drudge Prowler
A0F,147,60,22,115,160,160,Raven Hunter
A112,114,88,34,33,80,50,Gotrok Gigas
A11C,29,82,6,60,60,60,Gigas Raider
A11E,112,80,12,40,115,50,Obeloth Raider
A12B,119,124,8,20,30,20,Gotrok Amploth
A181,175,104,6,16,20,16,Sandy Armoredillo Pup
A1A4,107,129,1,42,42,42,Pumpkin Buffer
A1B5,56,145,1,20,20,20,Mountain Rat
A1BF,77,134,4,30,30,30,Freshwater Armoredillo
A21D,94,85,9,50,115,50,Lithos Raider
A21F,111,85,12,40,115,50,Lithos Raider
A235,36,79,10,15,40,15,Black Rat
A282,37,61,3,20,20,20,Skeleton Warrior
A2A1,60,89,4,115,160,115,Viamontian Commander
A2A6,80,166,10,60,100,60,Famished Eater
A2A7,47,26,16,60,100,100,Blockade Guard
A2BD,16,75,5,30,30,30,Freshwater Armoredillo
A31E,99,137,12,40,115,40,Amploth Raider
A3A4,132,44,7,2,100,2,Brown Bunny
A3AD,147,63,6,30,60,30,Essa Sclavus
A3AE,130,99,3,50,50,50,Scrawed Grievver
A4A3,19,150,11,60,100,80,Blockade Guard
A4A4,34,50,5,60,100,60,Famished Eater
A4A7,58,138,4,115,160,115,Viamontian Commander
A4B4,53,39,4,2,8,2,Gnawer Shrethlet
A5B0,55,145,1,15,15,15,Banderling Raider
A66C,84,125,3,50,50,50,Gout
A6B0,35,12,4,8,8,8,Drudge Sneaker
A7B3,163,46,4,8,8,8,Drudge Skulker
A7B4,13,90,4,8,8,8,Drudge Sneaker
A82A,97,107,41,40,80,50,Gotrok Gigas
A8E0,86,92,22,60,135,60,Spirit
A911,183,30,3,30,30,30,Gotrok Obeloth
A953,83,111,28,60,160,160,Warlock of the Blood
A9B2,74,83,30,7,20,7,Blood Shrethlet
A9B3,18,125,1,4,4,4,The Chicken
A9B4,78,2,1,42,42,42,Pumpkin Buffer
AA87,80,32,5,80,80,80,Drudge Ravener
AAA8,156,53,12,80,80,80,Drudge Ravener
AAB4,187,184,1,8,8,8,Drudge Skulker
ABB3,4,128,2,8,8,8,Red Phyntos Wasp
ABB4,80,61,2,8,8,8,Blue Phyntos Wasp
AC23,48,70,1,8,8,8,Snowman
AC7A,130,120,11,100,100,100,Zharalim
ACB5,108,156,2,30,30,30,Small Fledgling Mukkir
AD30,39,165,11,160,160,160,Iron Golem Guardian
AD7D,36,69,2,40,40,40,Copper Golem
ADAF,86,182,5,15,30,15,Sandstone Golem
ADB0,61,108,5,8,8,8,Red Phyntos Wasp
ADB6,139,132,6,8,8,8,Drudge Skulker
ADB7,183,101,2,8,8,8,Drudge Skulker
AE1A,96,97,32,30,80,60,Gigas Raider
AE9E,134,129,9,2,23,23,Hollow Minion
AEB1,150,60,12,8,8,8,Drudge Prowler
AEC6,173,15,1,8,8,8,Drudge Prowler
AFC6,100,91,6,15,15,15,Banderling Guard
B047,36,11,4,1,60,60,Lich Lord
B0AC,162,125,2,8,8,8,Banderling Scout
B0C,106,153,7,135,160,135,Shadow Nightmare
B128,111,50,7,80,80,80,Dual Fragment
B131,84,181,2,80,80,80,Banderling Berserker
B26F,161,119,5,8,15,8,Banderling Scout
B270,118,30,10,8,15,8,Drudge Prowler
B2A1,87,38,5,15,15,15,Banderling Guard
B34A,151,82,126,265,320,265,Zefir Thorn Poisoner
B36F,20,153,5,8,15,8,Drudge Slinker
B448,121,160,115,90,400,90,Brier Wasp Hive
B449,133,59,183,90,400,185,Sath'tik Tendril
B44A,65,92,156,185,320,185,Sath'tik Tendril
B44B,103,82,242,265,400,265,Zefir Thorn Poisoner
B46E,155,43,4,8,8,8,Red Phyntos Wasp
B46F,130,139,4,2,2,2,Oak Target Drudge
B4A2,113,112,14,8,15,8,Young Banderling
B4A4,133,130,9,8,8,8,Water Golem
B4BF,7,36,1,15,15,15,Mite Sentry
B4EE,171,124,7,100,160,100,Diamond Golem
B548,97,144,230,90,400,90,Brier Wasp Hive
B549,103,52,213,90,400,90,Brier Wasp Hive
B54A,140,152,30,185,215,185,Sath'tik Tendril
B54B,95,121,242,265,400,265,Zefir Thorn Poisoner
B54C,81,25,88,265,400,265,Zefir Thorn Poisoner
B56E,39,14,2,8,8,8,Drudge Prowler
B56F,67,104,6,2,2,2,Straw Target Drudge
B571,183,80,6,8,8,8,Drudge Slinker
B589,118,131,7,8,15,8,Reedshark Pup
B5A3,14,117,4,8,8,8,Drudge Prowler
B5EA,135,57,5,80,100,100,Diamond Golem
B5EE,163,111,3,80,100,80,Nubilous Golem
B648,38,149,69,90,400,90,Brier Wasp Hive
B649,93,81,414,90,400,90,Brier Wasp Hive
B64A,121,80,256,185,400,185,Sath'tik Tendril
B64B,80,139,150,185,400,185,Sath'tik Tendril
B64C,20,18,22,265,400,265,Zefir Thorn Poisoner
B66F,118,58,11,8,8,8,Outcast Monouga
B677,69,62,9,8,20,8,Creeper Mosswart
B68B,85,83,4,8,8,8,Wood Golem
B6EB,180,182,38,50,115,100,Diamond Golem
B6EC,179,107,57,50,115,100,Diamond Golem
B6ED,179,10,38,50,115,100,Diamond Golem
B6EE,100,87,312,80,135,115,Ascendant Drudge
B70,69,107,29,115,115,115,Drudge Toiler
B749,23,117,92,90,400,90,Brier Wasp Hive
B74A,40,93,154,265,400,265,Zefir Thorn Poisoner
B74B,27,57,34,185,400,185,Sath'tik Tendril
B76A,118,29,1,8,8,8,Creeper Mosswart
B797,54,112,3,8,8,8,Drudge Skulker
B79D,146,125,2,8,8,8,Drudge Prowler
B7B9,81,60,8,8,15,15,Black Rat
B7EB,107,179,76,50,115,100,Diamond Golem
B7ED,117,17,65,50,115,80,Nubilous Golem
B822,85,133,2,8,8,8,Snowman
B841,78,159,14,8,15,15,Banderling Guard
B868,34,77,2,8,8,8,Creeper Mosswart
B86B,95,109,4,8,8,8,Drudge Skulker
B86D,26,175,1,8,8,8,Drudge Skulker
B873,156,137,3,8,8,8,Drudge Skulker
B89E,136,132,35,8,115,40,Drudge Lurker
B89F,136,52,63,8,135,135,Drudge Biter
B8CC,108,62,1,8,8,8,Snowman
B8E8,165,139,12,50,115,80,Wasteland Rat
B8E9,188,81,7,100,100,100,Coral Golem
B8EA,188,83,7,100,100,100,Coral Golem
B8EB,81,115,58,80,100,80,Cursed Bones
B8ED,154,99,165,50,115,80,Nubilous Golem
B8EE,173,38,50,50,115,80,Nubilous Golem
B8EF,165,184,3,80,100,80,Nubilous Golem
B8F0,156,49,3,80,100,80,Nubilous Golem
B95F,58,91,39,1,100,100,Burun Ruuk Seer
B96F,104,85,16,8,165,8,Static
B971,45,35,1,8,8,8,White Rat
B974,108,99,1,8,8,8,Drudge Skulker
B978,66,29,12,8,15,15,Banderling Raider
B99E,43,153,27,8,135,40,Drudge Lurker
B99F,48,58,34,8,135,40,Drudge Lurker
B9ED,71,110,190,50,115,100,Diamond Golem
B9EE,76,73,160,50,115,80,Nubilous Golem
B9EF,96,120,14,80,100,100,Magma Golem
B9F0,88,69,25,80,100,80,Nubilous Golem
BA60,132,151,1,50,50,50,Mosswart Soul Trapper
BA61,49,133,4,80,100,80,Burun Ruuk Adherent
BA63,149,148,4,40,80,40,Burun Ruuk Scamp
BA64,115,93,2,80,80,80,Burun Ruuk Ruffian
BA6D,162,136,3,8,8,8,Creeper Mosswart
BA92,67,76,11,8,15,8,Grey Rat
BAA1,122,10,2,8,8,8,Drudge Skulker
BAAD,61,109,16,15,30,15,Mudlurk Mosswart
BADD,13,179,1,160,160,160,Guardian Blue Coral Golem
BAE9,4,131,5,100,100,100,Coral Golem
BAEA,5,95,9,100,100,100,Coral Golem
BAEB,103,181,61,50,115,100,Diamond Golem
BB63,39,166,2,40,80,40,Burun Ruuk Scamp
BB64,34,99,5,50,80,80,Burun Ruuk Ruffian
BB66,22,113,10,8,15,8,Blue Phyntos Wasp
BB67,24,108,11,8,15,15,Swamp Gromnie
BB6C,86,170,8,8,15,8,Mosswart Feeder
BB73,88,40,3,8,8,8,Drudge Skulker
BBA3,92,85,1,8,8,8,Brown Armoredillo
BBEB,86,177,76,50,115,100,Diamond Golem
BBED,83,13,76,50,115,100,Diamond Golem
BC28,34,181,2,40,40,40,Gotrok Lithos
BC63,78,149,3,40,80,40,Burun Ruuk Scamp
BC64,25,132,1,40,40,40,Burun Ruuk Scamp
BC6C,105,178,3,8,8,8,Reedshark Pup
BC9D,167,91,5,40,80,40,Drudge Lurker
BCDD,77,147,12,8,15,8,Shallows Shark
BCEB,14,180,38,50,115,100,Diamond Golem
BCEC,13,83,57,50,115,100,Diamond Golem
BCED,13,10,38,50,115,100,Diamond Golem
BCEE,73,78,386,80,135,115,Ascendant Drudge
BD5F,177,9,13,8,8,8,Water Golem
BD60,28,61,7,20,60,20,Lich
BD61,84,126,2,15,15,15,Barker Mosswart
BD6E,41,105,3,8,8,8,Undead
BDAF,179,130,7,15,15,15,Mite Sentry
BDB4,129,165,8,50,50,50,Glacial Golem
BDEE,91,139,238,115,135,115,Ascendant Drudge
BDF1,103,108,29,100,135,115,Ancient Coral Golem
BDF2,92,23,5,115,115,115,Vapor Golem
BE69,129,41,15,100,135,100,Burun Ruuk Seer
BE89,75,86,5,18,50,18,Broken Doll
BF67,107,47,2,20,20,20,Male Tusker
C04B,125,174,19,2,40,20,Skeleton Warrior
C068,158,35,8,8,20,15,Mudlurk Mosswart
C09,105,82,11,135,160,135,Stalking Margul
C0AD,157,102,4,8,8,8,Mite Scamp
C0B6,66,142,10,40,80,40,Gotrok Lithos
C160,50,81,8,160,160,160,Sawato Bandit
C174,126,146,1,8,8,8,Wood Golem
C1B4,42,19,5,50,50,50,Olthoi Worker
C1BA,152,159,3,50,50,50,Olthoi Worker
C1BE,14,50,4,50,50,50,Olthoi Worker
C25B,33,39,10,8,15,8,Mosswart Feeder
C28C,31,106,7,2,2,2,Straw Target Drudge
C291,188,152,3,8,8,8,Reedshark Pup
C2D4,139,82,7,30,30,30,Zofrit Zefir
C352,53,75,16,15,30,15,Mudlurk Mosswart
C3E3,89,83,56,100,160,100,Sishalti Tendril
C4B5,110,125,76,160,265,160,Paradox-touched Olthoi Noble
C4BA,160,154,4,50,50,50,Olthoi Worker
C4F2,103,103,27,220,220,220,Sclavus Acolyte of T'thuun
C55A,131,83,2,8,8,8,Mud Golem
C55E,116,177,2,8,15,8,Creeper Mosswart
C62,45,35,21,1,135,115,Undead Sailor
C660,80,39,9,8,50,15,Swamp Gromnie
C661,162,21,2,115,115,115,Acolyte of the Depths
C6A9,102,92,180,7,20,7,Blood Shrethlet
C6B,45,18,5,115,115,115,Sirrocco
C721,66,82,4,8,20,20,Lich
C75D,108,105,7,8,20,15,Barker Mosswart
C75E,126,109,17,15,60,15,Swamp Rat
C75F,25,176,1,8,8,8,Water Golem
C770,60,178,2,15,15,15,Barker Mosswart
C772,85,122,8,80,80,80,Tumerok Gladiator
C78,142,164,19,115,115,115,Banderling Predator
C782,161,170,5,8,15,8,Reedshark Pup
C7EB,36,82,7,215,220,220,Mukkir Progenitor
C85F,48,60,8,8,15,8,Blue Phyntos Wasp
C870,35,154,6,15,15,15,Mudlurk Mosswart
C884,25,96,10,8,8,8,Drudge Prowler
C891,148,80,4,8,8,8,Drudge Skulker
C8A3,165,134,2,8,8,8,Drudge Skulker
C958,19,74,4,50,80,50,Gotrok Gigas
C95B,107,115,5,240,240,240,Mosswart Cynic
C95F,53,20,6,8,15,15,Mire Phyntos Wasp
C972,30,125,3,60,80,60,Tumerok Priest
C98A,178,175,2,2,8,2,Spiny Armoredillo Pup
CA42,134,29,3,8,8,8,Wood Golem
CA89,50,54,2,8,8,8,Creeper Mosswart
CAAC,16,54,2,8,8,8,Mite Scion
CB32,144,174,2,20,20,20,Gotrok Laigus
CB33,148,29,4,20,40,30,Gotrok Obeloth
CB52,175,23,12,8,15,8,Mosswart Feeder
CB87,58,183,2,2,8,2,Spiny Armoredillo Pup
CBB4,24,47,2,15,15,15,Black Rat
CC5E,99,7,2,8,8,8,Creeper Mosswart
CC8E,167,53,2,8,8,8,Red Phyntos Wasp
CC97,99,37,3,8,8,8,Drudge Slinker
CD2A,129,119,6,80,80,80,Gotrok Montok
CD45,116,148,10,11,15,11,Hunter Shrethlet
CDC1,75,71,7,20,60,20,Chill
CE4E,157,78,12,7,8,7,Blood Shrethlet
CEB6,10,141,6,50,50,50,Olthoi Worker
CF4A,35,156,11,8,15,8,Banderling Scout
CF4B,79,176,4,8,8,8,Outcast Monouga
CF50,127,148,7,15,15,15,Limestone Golem
CF62,164,51,2,15,15,15,Se Sclavus
CF7C,19,74,9,60,100,60,Tumerok Priest
CF8B,61,13,12,15,50,15,Banderling Raider
CFA0,142,70,3,15,15,15,Azure Gromnie
CFE1,90,63,1,185,185,185,Bloodmouth Remoran
D052,156,32,9,15,40,15,Kilif Zefir
D054,86,68,14,20,40,20,Gotrok Amploth
D05F,188,42,2,8,8,8,Creeper Mosswart
D07,60,81,8,125,145,125,Glissnal Nefane
D09,8,81,10,135,160,135,Stalking Margul
D151,8,157,1,15,15,15,Ghost Wisp
D240,60,184,3,80,80,80,Dark Revenant
D25A,155,157,12,15,30,15,Barker Mosswart
D2A8,110,70,26,40,60,40,Skeleton Lord
D2D4,131,180,4,135,135,135,Raven Augur
D2D6,18,141,5,30,30,30,Shore Armoredillo
D338,11,142,5,30,40,30,Gotrok Obeloth
D361,109,13,4,8,8,8,Mud Golem
D424,83,60,4,80,80,80,Azael Zefir
D454,156,60,8,11,15,11,Hunter Shrethlet
D455,90,131,3,8,8,8,Drudge Skulker
D4B1,169,128,8,8,15,15,Shallows Slayer
D4B3,168,101,8,30,30,30,Shore Armoredillo
D4B4,29,143,6,30,30,30,Shore Armoredillo
D4B5,121,98,14,15,30,15,Shallows Slayer
D53D,31,180,4,60,80,60,Obsidian Golem
D570,132,54,16,15,30,15,Mudlurk Mosswart
D590,27,118,10,15,15,15,Azure Gromnie
D599,180,155,1,750,750,750,Tower Guardian
D5DA,107,107,5,160,750,160,Ghastly Priestess
D657,161,25,4,2,8,2,Gnawer Shrethlet
D74F,37,63,3,15,30,15,Black Rat
D751,54,66,1,8,8,8,Grey Rat
D757,26,158,3,8,8,8,Banderling Scout
D836,61,38,7,40,60,40,Copper Golem
D855,120,122,14,2,4,2,Brown Bunny
D856,37,185,2,2,8,2,Gnawer Shrethlet
D85D,34,52,8,8,15,8,Mosswart Feeder
D8CA,81,63,4,50,50,50,Olthoi Worker
D953,170,149,3,8,8,8,Banderling Scout
DA50,34,37,3,8,8,8,Drudge Prowler
DA55,94,98,1,42,42,42,Pumpkin Buffer
DA74,111,74,11,60,80,80,Tumerok Gladiator
DA75,174,98,3,80,135,80,Extas Lugian
DA76,85,182,8,60,80,80,Tumerok Gladiator
DA77,56,136,10,60,80,80,Tumerok Gladiator
DB39,58,108,1,40,40,40,Skeleton Lord
DB58,110,110,3,15,15,15,Adult Reedshark
DB74,111,34,15,20,30,20,Tumerok Fighter
DB75,89,46,9,60,80,80,Tumerok Gladiator
DB76,83,102,17,60,80,80,Tumerok Gladiator
DB77,77,95,3,80,80,80,Tumerok Gladiator
DC56,136,126,4,2,8,2,Spiny Armoredillo Pup
DC58,50,155,8,7,30,8,Drudge Slinker
DC5F,83,151,1,30,30,30,Mosswart Fanatic
DC74,79,159,21,60,80,80,Tumerok Gladiator
DC75,142,37,5,60,80,60,Tumerok Priest
DD34,156,80,2,50,50,50,Sufut Zefir
DD67,34,132,2,15,15,15,Mudlurk Mosswart
DD83,143,30,8,15,15,15,Azure Gromnie
DF31,156,134,4,100,100,100,Gold Golem
DF44,31,66,16,40,80,50,Drudge Stalker
DF61,80,40,12,40,60,40,Skeleton Lord
E051,67,141,5,8,8,8,Drudge Skulker
E24C,49,168,10,8,15,8,Undead
E33C,62,55,8,2,8,2,Gnawer Shrethlet
E355,64,58,1,15,15,15,Reedshark Elder
E439,2,7,1,8,8,8,Drudge Robber
E43D,61,16,1,4,4,4,Chick
E454,50,127,17,8,30,30,Mosswart Fanatic
E4D6,88,81,22,160,220,220,Townsperson
E51D,116,105,21,30,50,30,Mosswart Fanatic
E524,9,9,2,15,20,15,Sallow Moarsman
E53B,125,139,3,8,8,8,Drudge Skulker
E542,103,18,2,2,4,2,Brown Bunny
E722,179,135,4,30,50,30,Mosswart Idolator
E733,33,108,6,40,40,40,Blighted Rank Moarsman
E81C,104,129,4,40,50,40,Rank Moarsman
E91E,133,10,2,50,50,50,Jungle Phyntos Wasp
E927,84,84,6,8,8,8,Small Shadow Child
EA10,169,126,37,80,115,80,Disgusting Moarsman
EB0F,123,138,4,80,80,80,Azael Zefir
EB10,34,107,42,80,135,100,Putrid Moarsman
EB1D,145,143,14,80,80,80,Mosswart Townsfolk
EB2F,81,179,3,30,30,30,Ash Gromnie
EC0D,138,166,7,100,115,100,Aste Sclavus Lord
EC0E,149,67,15,80,115,115,Chomu Sclavus Lord
EC0F,107,58,21,21,115,80,Disgusting Moarsman
EC12,122,70,15,80,115,80,Mosswart Cringer
EC23,122,98,21,30,80,40,Mosswart Zealot
EC25,102,92,21,30,80,50,Mosswart Soul Trapper
ED12,44,139,5,80,100,100,Plate Armoredillo
EE1C,86,63,20,30,50,30,Mosswart Fanatic
EF0D,81,46,17,80,100,100,Small Water Golem
EF28,149,23,3,80,80,80,Disgusting Moarsman
EF57,60,12,6,15,15,15,Lesser Mu-miyah
F117,39,79,8,61,80,61,Revenant
F11E,36,44,5,40,40,40,Island Armoredillo
F11F,11,14,3,40,50,50,Fetid Moarsman
F127,60,156,2,80,80,80,Cursed Wisp
F128,155,110,7,67,80,67,Mosswart Clinger
F156,179,128,5,20,60,20,Lich
F15A,115,90,8,50,50,50,Banderling Bandit
F173,18,17,4,115,160,115,Controlled Tusker
F25B,12,39,3,50,50,50,Banderling Bandit
F316,119,145,2,80,80,80,Faisi Sclavus
F317,169,52,2,60,60,60,Skeleton Bone Lord
F328,113,89,16,60,100,60,Obsidian Golem
F33,62,60,6,115,115,115,Blighted Desolation Moarsman
F38,178,68,1,115,115,115,Blighted Miry Moarsman
F416,22,115,4,60,80,60,Skeleton Bone Knight
F417,34,20,4,80,100,80,Faisi Sclavus
F418,127,128,9,44,95,44,Slithayr Tendril
F419,107,86,22,40,95,50,Shallows Devourer
F41F,136,59,6,100,135,100,Lesser Void Knight
F428,105,154,2,80,80,80,Ulu Sclavus
F45A,151,25,46,8,160,8,Wood Golem
F518,108,74,32,12,67,21,Glissnal Niffis
F519,115,57,18,18,95,18,Slithis Tentacle
F527,73,140,9,18,35,18,Slithis Tentacle
F529,81,171,4,100,115,100,Putrid Moarsman
F628,76,92,21,60,100,60,Skeleton Bone Knight
F65B,104,183,1,220,220,220,Soldier
F65C,123,49,3,220,999,220,Soldier
F732,107,85,54,135,240,135,Tendril of T'thuun
F757,129,139,7,8,15,8,Young Banderling
F75A,31,181,7,240,240,240,Panumbris Shadow
F75B,15,175,1,999,999,999,Shadow Vortex
F75C,63,69,8,200,999,200,Pillar of Fire
F819,132,13,3,100,100,100,Chomu Sclavus
F824,144,73,13,79,100,80,Faisi Sclavus
F828,9,112,6,115,115,115,Mosswart Scavenger
F82F,166,108,30,220,220,220,K'nath B'orret
F833,96,97,6,200,240,200,Blighted Verdant Moarsman
F85A,72,53,7,8,15,8,Shallows Shark
F87,60,51,1,100,100,100,Nomad Mu-miyah
F921,62,109,3,80,80,80,Faisi Sclavus
F923,84,119,7,60,80,80,Dark Leech
F924,119,152,16,60,95,79,Sulthis Tentacle
F927,158,62,1,115,115,115,Bane Grievver
F92F,77,44,218,120,999,220,Master Soldier
F930,94,136,30,1,185,185,Killer Phyntos Swarm
F938,66,42,3,200,225,200,Verdant Moarsman
FA34,74,99,20,160,220,220,Apostate Virindi Aggressor
